,kurt7,min11,med4,skew13,power6,kurt4,std3,skew9,med12,med10,power8,max12,skew11,max6,min5,max1,max3,std13,kurtosis,power3,max5,std2,av3,skew4,min12,av11,med3,kurt2,med7,med9,kurt6,av7,med8,skewness,kurt5,med6,skew12,kurt12,med13,power1,av12,mean,max9,min1,skew8,av1,max11,av8,std4,kurt9,min2,min4,max2,av9,power5,skew1,med11,max4,max8,med5,av4,kurt8,kurt10,skew3,kurt1,skew2,class,std5,skew6,min3,std8,med1,std7,power10,std9,min7,kurt13,med2,av6,min10,skew7,skew5,std10,min9,std11,std1,min13,av2,skew10,power7,std,av13,av10,kurt3,max10,av5,max7,min6,power2,std6,power4,min8,max13,kurt11,power9,std12
22601.wav,0.20013521598302786,-24.997162864146276,-19.13704220458624,-0.05349434035750359,0.07686370670418823,0.43193707804799786,4.810199606047907,-0.08391377674570034,-1.4540841651736907,-10.325989421551768,0.13657082852731844,31.040856376058436,-0.11262970740908101,18.594802518104697,-37.723042026994726,21.4553188893881,38.127387903368366,8.136772642822095,12.440281706900787,0.06782610561232057,18.246997773053078,4.1540866859779,15.81868889076102,-0.5045682784080082,-41.29820756830911,17.128130178160138,15.85203008386001,0.45949665603162115,-8.360168555557793,5.379067523381611,-0.13044094886450086,-8.443327249079807,-21.76811696952858,0.17498558115727986,0.23247324179218776,-20.001099382196966,-0.36701889413139377,0.3512134945021059,19.272645688277205,0.1869649008412298,-2.101095620705968,230.82095927558166,37.59078193765161,8.483839102732496,-0.06584581821434674,16.09413510107165,58.83288286366651,-21.789818498871234,5.978027808505756,0.08623115392646419,-6.947762540791907,-49.38528894762062,31.11013224117984,5.273929468820944,0.06651962290852576,0.6076758933817376,17.43187628303059,7.693009698266504,9.43534287152906,-7.67050024439686,-19.687893377700153,0.15206567099413126,0.03261583170232418,-0.02832464637022707,-0.05874740477739726,0.5909572919459374,siren,6.337102832351589,-0.21131041293793396,-3.8244207622524944,7.611358295564574,15.85884788329296,6.542516365432754,0.0637853989919697,7.854831784010272,-35.86976795453871,0.11377904666064698,11.418672847448732,-20.385723094071086,-48.467408197147755,-0.03835656223016752,-0.07618390130886708,9.04211657801301,-31.10268336162655,10.915220602837913,1.2075708940243575,-13.945066808167375,11.953156915512883,-0.29373664232968105,0.11700989241901547,1934.8405087492242,19.192183950919276,-10.863536018910976,0.33362333099359365,18.90879616526639,-7.721608527406046,19.428770332898154,-73.4037606372205,0.13235404322362412,9.585956893067529,0.08288789467672247,-61.84373729205973,55.282822158482944,-0.06412408159647676,0.06921760609508545,8.917093998843592
22973.wav,-0.10854971508214861,-20.814238084745966,-55.710645936433856,-0.003614537437164074,0.09382441406735191,-0.06208463214011806,8.410186064092345,0.1727542432427877,-13.042219263021119,-21.120642222697306,0.07451115600378484,17.795680099597647,0.19334917570119928,10.205128099457266,-37.422965182312474,21.844308631800335,21.032009778142278,6.755380517648011,3.5170204720529616,0.11459936537014988,55.70434054018862,7.828814991927955,-6.182911246436942,-0.23033511404184429,-41.86500887495482,6.409457924681962,-5.9998052710438765,0.10575649184372082,8.490271059905941,17.741709746184597,-0.42883360471036935,8.973303184592499,-28.167324007750153,0.012656588920454888,0.20928526591842456,-26.248130126748496,-0.047975032273893534,0.19248860052230965,11.351862976475413,0.09255155980106507,-13.165029229759286,8.070460667328609,62.04196413836123,16.79156200770014,-0.19156087262304902,20.040159926864423,49.604706344776474,-28.691331565108516,13.501505341740033,0.11238533190007693,-1.1306369151648776,-103.587434344292,45.46466635538924,18.130470697208008,0.12259553152625693,-1.0858335724554817,6.110598456533945,-21.59362694392741,5.092763323097358,0.37587718823811583,-56.23049789078637,0.10701115234624847,0.23193073153201071,-0.1485242002407425,1.137208054908914,0.2116957852122417,dog_bark,13.054407163209902,-0.09824355643347166,-32.6797848849441,10.919730225154115,20.232227226992052,12.97849779135266,0.07329813609092208,11.148515446053958,-31.568873250862346,-0.057972515991028484,21.0723342043438,-26.40060325407616,-64.77652408329443,0.17172387503704595,0.41027272185985614,9.719748063976825,-19.750095130696746,9.237373899243982,0.907152097460385,-10.581482988361001,21.306920358982456,-0.3558213264262972,0.10550577503521014,5485.024517735721,11.2608604369942,-21.622829492916757,-0.2576003298784535,14.525792565882742,1.1619730283805993,52.45899401597616,-73.86010436370421,0.11931077993510998,12.42578384263479,0.1071086894855341,-67.40836575583104,32.26212471147198,0.18025451855374586,0.09669459268461505,7.986586997500956
23131.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23218.wav,-0.6052028996145924,-51.888964453699195,2.938138172415779,-0.10215271109754476,0.04774925373615165,-0.7746388649710978,8.336982745383304,-0.13109065765344347,6.637582132669699,5.704122607762178,0.01973047536417275,33.9557712295389,-0.5200418698587279,25.84488973009704,-29.51220974522141,20.54424120797802,13.827270180794647,7.266491020675699,20.400188199908545,0.21706323500767793,26.847188755826178,9.25397003048726,-5.009056341647642,-0.6082303776485551,-23.419397713409417,-15.715560165372729,-3.2272443808624547,0.253177196023771,3.2917053354570593,-7.355118417399415,-0.6424762387888543,2.4709292858312453,-17.896675169119316,0.023267711510414096,-0.7229140881798659,-16.964314970242288,-0.05126555136475607,-0.18072426728852697,-11.095661332008477,0.2693301588560826,6.552568064206653,0.3091708462954733,17.266299690490456,6.791617057967016,0.7484772234605566,14.23115478943421,13.949905101500818,-14.82027883371938,12.081815738069533,0.16066741251403416,-60.41434354595366,-30.39749579342555,-1.3247300483503912,-7.5530051817512245,0.06985933317490112,-0.4129327246875331,-14.848371826362783,23.135389536691836,24.398272065833737,-0.3035761934569736,-1.0116399215646459,-0.1642864335715566,0.081755096837405,-0.4510700530052441,-0.5731064413989317,-0.8368792683198204,engine_idling,10.546149307413572,0.5442135834091978,-26.068512243957368,12.854350963746564,14.570427040572314,11.270934433055665,0.0007714006077888132,7.611969079984076,-25.415550557369375,0.16037245440749048,-18.265095109166502,-13.868878908374047,-21.58035548245552,-0.1964231101622774,-0.18295969395821865,8.505116406492277,-34.15413405417965,10.594683127393493,3.1658588127127976,-35.56911162446363,-20.193270177552957,0.06740401374803517,0.022868154314973473,616.0114600618608,-11.326507369378643,5.5385063264559395,-0.6456664000874746,38.56638698537153,-1.2152523887894076,30.961703843459855,-47.969899231772146,0.25919764232663833,16.71178500094841,0.09121904396405955,-43.89581868191135,16.053710747358448,0.1933823774384802,0.0022113026475537845,8.625279899767511
23219.wav,2.4571492812392624,-54.15868346499906,-2.642634862333989,0.1617661801170407,0.08999995019849934,4.0926771969107385,5.865110373425942,-0.18741664645438671,18.906800065062463,18.7694108682779,0.16373181072694742,49.62394234902908,-0.0315777339784253,22.335759577503982,-45.0792432068381,18.74626321992932,17.33670815516232,7.0848824457153405,5.827436105288336,0.09577224824593351,22.684240386814448,3.786776450570085,-12.049593705859147,-0.2155951268967623,-20.00774671943247,-8.93118285134121,-12.882304956044184,2.9144363213669795,10.31362238120768,3.75835604897091,3.9907416677571153,9.432228786138854,-11.830642870049084,-0.05902061407879134,5.4612885729165885,-19.447480554184015,-0.5479583797337115,0.9033901075027799,-13.512773732769762,0.08364889551568462,18.334149319480943,0.08106587457262504,34.07077081939681,6.905654374603779,0.49632085102936346,15.453887678312142,22.60768688976083,-11.474270305438617,5.637898120451249,0.4092794095359027,-52.824281328253235,-35.3603304755452,-4.9005143771625,3.602167573292363,0.08848590743555439,-2.9739091314991515,-8.952036406406211,28.647298027373687,24.188885956072983,4.163086830729714,-2.895138430427629,1.2556787325709298,0.6705090330045587,2.1989663300849682,8.895434579165059,0.49716476850578895,engine_idling,7.042665293606062,1.2466362634515458,-32.64825630708709,7.53130267927627,15.782938782443512,8.419058279577305,0.0625788003604157,6.8059418379938865,-34.21666933727629,0.4123005335479837,-23.159587203219687,-18.69493272359693,-24.474360999268495,-1.1008233180204365,-1.7907807585890612,7.845975653591151,-34.163353919905184,7.148777941604972,2.0504974791811064,-56.888207051652834,-22.797935335238634,-0.44015241588578513,0.13302302305573752,278.0826641781333,-13.370411358808006,18.27185454516924,6.743096916563887,49.668787402664435,3.1329605366434046,35.3687593766635,-61.131560235480215,0.08862102719970005,8.192054841662877,0.0930617707891851,-48.68310889891337,19.193474138656853,0.548426762611363,0.10107656647234235,8.439019058619975
24074.wav,1.4628581980650512,-71.28681763571043,-19.33426710565762,0.14757040174587546,0.21479638009290544,-1.145471390980235,5.7445185994309975,0.22991613732183747,-5.226272769041635,-11.529987028720893,0.032656722677874596,30.183607841161326,-0.74366823430912,13.350432004902274,-41.46796429960376,20.574525563327867,19.441215174979046,10.246239788948854,12.478973615794493,0.11567509169943627,39.721299020556344,11.471443383588872,1.0853008724865907,-0.20757680423641556,-77.96390847800296,8.598988171725646,1.4957442465062494,12.323352931663344,14.45261578703654,6.130717703749928,2.1256731882977498,14.229108800243484,-7.854026647804584,0.13155428879294423,-0.7858978936319692,-38.06280652201795,-0.3890270737699787,2.184245754673193,14.601728666109654,0.033007240673695,-5.471934377304286,-0.48119402720231386,77.95009467449924,7.421151592839593,-0.033465344937258515,15.37035771484083,40.039095737011934,-8.668284808264794,13.287698795384772,3.9515019205978374,-60.162947632447406,-62.99758058088873,37.201162321201416,5.766226996830535,0.22971805570787057,-0.23445544105767738,8.88220164003164,17.66469401682535,61.255805422447196,12.62021088254414,-22.726206984392313,1.6792828891376006,-0.5684854429361432,-0.9082451080867867,-0.445221205853191,-3.2452334917921823,car_horn,12.140907997677674,0.5055282957307441,-32.236128376423764,9.348230856888001,14.076757007438498,9.389919462790576,0.015730728430723536,8.284638609473946,-27.63312739371959,-0.034841159323149906,14.011373400488605,-38.3834735929845,-71.10983033484928,0.08441686895755335,-0.3759505591658054,14.15712903882499,-33.738758823281636,8.436569468477382,3.022152986363823,-25.62443033618436,12.805464308697964,-0.24432457862365983,0.1419382693593165,2804.7893790179996,15.235180049670905,-13.375255911393156,2.1745396780426534,45.41010421462525,10.079833883509112,66.68973912342898,-91.48523177473095,0.03870170064699479,13.390856617887158,0.15011491556407724,-50.51435808929388,53.71690685653779,5.053120199843834,0.027660895147106016,8.71055028224668
24076.wav,1.5517921899009934,-29.248338378277634,-20.80426758885004,-0.9394659209606041,0.26216245124873633,0.07706198917399476,8.436210291217616,-1.1587195835369826,-7.021366464694883,-11.527674061343983,0.08149862234046695,38.26747081273529,-0.03811665194971441,2.5867427854649665,-14.894569000397444,23.330520221221324,18.014948945680864,9.869862563711811,28.445696692358208,0.040160308553030134,67.81489992474974,7.783004060474556,-2.000018569973594,0.42523966756157283,-38.93229703413337,9.901964311949497,-2.219893006370497,6.629111233294516,16.45896832241247,3.2087478377459595,1.4908224353974324,16.943806225802398,-8.123563822672146,0.035157686723017195,-0.5018926745241559,-29.67540444558282,0.24941291474440377,0.3975087932040551,5.612546684856186,0.03711550085259496,-6.695845450390512,-0.4598022616045902,34.85065926917067,11.184015993635139,0.47505816821096325,14.654238695306883,58.736126466260295,-7.6201928586843595,10.064186452513985,2.953791620005796,-29.212414714552573,-49.97449404351588,27.323147720419005,2.065318020419287,0.13857149251840106,1.0139246451902455,10.035942242887463,24.812966063468053,31.416739772732036,21.802976033763137,-19.348354213527095,0.8724393114500897,0.006639210483943447,-0.6558388211104405,1.0871633419647004,-2.393845128714236,car_horn,11.016355569426725,-1.150702414289044,-47.47371539573076,8.718713490004781,14.584510596244716,8.30534387540284,0.08402146798485488,10.114065721904845,-15.353579814764672,1.613609201114195,14.660420560031628,-32.96373337098328,-59.37605931235885,0.5411498479403704,0.10992116231670657,9.8268721859279,-68.49940946408299,9.320320071714985,2.113518567177486,-43.337430106682476,13.161062544358453,0.048313062264123664,0.12713222329027932,1397.9052133569792,4.373129436546634,-11.312951111368331,1.4336633899484301,27.181512621021138,21.32027022368515,69.73835026136247,-103.27262361571393,0.039236071203908145,14.379411954768175,0.08353354947337882,-37.74601437688825,33.65725580255039,0.620722402563104,0.10656831253434942,8.7561247887106
24347.wav,-0.02341628665655815,-43.49473152100098,-27.04157301417974,0.13840143074363745,0.1912953973214704,0.8439077487027462,6.829113417301767,0.33076343336178227,-2.517654389811352,-15.461125469430607,0.10814849581502466,75.06314002492333,0.14761728999693624,21.21931912843226,-28.984546304477472,20.72095397397303,27.486243057918575,10.18056976567272,7.211684977138704,0.08067123847218524,58.101561050233,14.50104751447434,3.1346665833276472,0.2372438395234238,-48.06092358429189,9.335657080584731,4.000143409153773,8.926913592593252,0.19108303363963297,3.150580005540885,1.9695714500543495,0.3885677535562809,-27.276786637061758,0.01534521940536325,-0.10505565929650373,-37.83015015780057,-0.01678611173519686,0.434593237842114,9.078097684520301,0.012648638751143403,-2.6727023849452793,-0.4929130754493586,49.547356078680394,-36.04365338911715,0.9581772527644886,15.998830867822456,55.0434687713524,-26.2307655717911,10.813773915590481,0.30038955687632907,-45.711531780101964,-76.04386935206952,45.50014721921251,3.7995614063805108,0.15400250055229803,-2.378102130715483,8.897862584504303,18.92152312595596,29.678905272899915,6.473715470933882,-27.001042705046707,1.9868697475479973,0.15397102254483386,-0.7736958122916929,7.5702514392641636,-2.955996334497099,siren,10.825585384054072,0.9589138655847688,-33.53780526751839,11.600060408033539,16.857056199465585,9.927017201796673,0.01820789645719716,9.663373834713726,-41.35823308312787,0.06042344696483104,21.029243472743595,-36.9280232807031,-54.22321187097833,0.11166286138338179,0.06352189795870401,10.231702505046838,-36.661045123252286,11.305816678159669,3.3063816500108523,-30.92989149267263,18.467493060358642,0.19125452176725322,0.14633267658239968,2797.2236595956792,9.283479280866322,-15.06377605179757,0.8235005378241529,24.18932294819359,6.408409495600805,39.39828643099933,-87.59618042343492,0.04881239353436625,14.410257578389105,0.11479701554025129,-67.94583485693208,55.572237036972695,0.027760772348826013,0.12508374697366387,10.529222609469567
24728.wav,0.746657943845789,-36.91450167636495,-20.25085046389116,0.1663397081826125,0.058939992845468726,0.7032295560202151,4.44948561070238,-0.0718310347794156,11.570234801067818,2.5400262806404106,0.08109207472633292,48.29442995047208,0.487283062396665,25.574046385058498,-6.993594603854253,22.398380841162787,7.364017407483044,8.008829857554012,5.872381696381226,0.129782627888133,58.44213831570824,5.636788736079514,-8.396507345885109,0.15215724240595066,-27.913983233087425,-1.7201334062688165,-8.315753155724984,2.7312237454491033,21.900776889237,4.183333966957903,1.2726452683665572,21.719628301691337,-12.288056871320258,0.11129130371829123,0.4115207108514358,-27.50210364220562,-0.2218883215707319,0.28364439589214685,-2.739326991159108,0.1333657047605204,11.253463446921472,-0.48382126348228044,36.34632103966384,9.669912932017398,0.03677548966064142,16.05607650933321,47.66038199735973,-12.305862577362385,5.829493326299495,0.17106027400412316,-27.958907473347633,-46.947422879511535,20.77565265826809,4.154392538154202,0.12881476459792918,1.5370113106897816,-2.3742484111045368,8.515201861115516,24.77610049398897,28.116593783849687,-20.154913500706407,0.5328080010329947,0.33623428818723333,-0.251539782366868,3.0080833487273964,-1.041682055390799,jackhammer,6.712972579192202,0.6587565909280858,-33.36933543608775,7.672851049200925,15.708081566777974,7.2093425658734995,0.08896748930250684,7.743494855000934,-19.510126638037487,0.5553185041110544,5.783845054294672,-26.72707438655139,-37.73240322750128,-0.2734939724046654,-0.18906443555559782,7.818145576977987,-35.3594376953939,9.77943129914669,1.166045489568333,-39.52718104812841,5.080442188224358,-0.1845761146530547,0.09717495355457449,2059.0318125753492,-2.5524024728789447,2.2726540103791573,0.6978669212053403,45.24374288076968,27.929253920434817,50.77437036278494,-57.435651475291046,0.11096957180442764,8.644375425539005,0.10830775157064486,-47.84898474803822,41.54617817146788,0.8718065250351676,0.06258506894946196,8.693372202695805
24965.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25037.wav,0.5720923078015279,-29.220138111655473,-2.3142181944412754,0.15822841442026966,0.1505247431328051,-0.3369042234711044,5.980408929507552,0.031611404442554246,-2.585041997275172,-2.5450223313930045,0.05625596741284988,23.22097904048566,0.02828073959070907,24.397184081315945,-26.28688030486045,18.228150157011594,27.157408687970516,7.830059856647416,191.38987039441312,0.06476999104030497,21.059658052224023,5.38365850539037,7.300007547894021,-0.41269410230766973,-41.21715820723005,-1.6870909779481902,7.7033601258177775,0.4394895385109008,-9.868981936293803,-2.6391785222044746,-0.2624323191540867,-9.801132595995417,-11.705820261309604,-3.3866169024545933,-0.5627212330531135,-13.126968840600027,-0.2439479922711011,0.789667286343501,4.169110263471806,0.20395519274801835,-3.3058568405170994,-0.5859040813245433,18.170918547486686,11.827948986099777,0.06361637323650916,13.081532766114481,26.953577888324535,-11.274322957053782,7.715034584718205,-0.06308993820884368,-17.99400269793479,-27.80584532737577,16.1674319578022,-2.355668704520113,0.1786765652157915,1.5282434044573119,-1.576700302729517,13.540464017963373,12.993798955600274,-6.425989934603077,-3.3046471254121483,-0.175493298389108,0.2847508183941798,-0.11168426932432221,2.332381921427463,0.43379403393714144,gun_shot,9.123643763327895,-0.07418324813753732,-12.073543403522738,9.068633890988878,12.645092627662182,7.287362230692097,0.04994796164803345,7.400138922759804,-35.1907548850521,-0.003723831450186399,-4.688147200789933,-13.67767658559382,-43.78694828233069,-0.01865297502752305,0.21750919285993886,10.373071174191043,-24.87654986733283,8.2776704737391,1.0441265189915492,-20.829957027560514,-3.9561897639712647,-0.2823703786787396,0.07624019178882403,495.26006125798267,4.416021817170072,-2.5975277253711115,-0.046914697448475984,24.34398889912062,-5.612564582155929,21.520660279246925,-49.44033114117186,0.11485675339817994,11.390794580828484,0.052614960695074244,-39.901007212189135,30.96112536864106,0.3532290249974608,0.052157672920118525,8.788027912312607
25038.wav,0.4652205630271582,-49.925691136005646,-24.07966251198087,0.3195177760756597,0.1299352693248015,-0.7207671632719954,13.281940953187425,0.43010562405797165,-6.79117423625554,-9.43302307967717,0.08425661239952001,24.080199284761548,-0.7896033569385926,9.30078644807093,-25.56933971246646,21.93787661900593,21.886207400588628,8.123050266343178,108.01351964493902,0.08324269091990265,45.50364868857709,6.289551047551231,-0.3663673522860464,0.007981179007159648,-38.65027472951316,-1.1995164764572712,3.82303318036422,-0.43007503959869275,-7.939875614925777,-0.6139317683932859,1.4183994476507351,-7.694300888513504,-16.950602738997713,-0.5648095415085957,0.04000475142695947,-14.040551039261466,-0.23696635183010753,0.690481581812544,4.5924497368031885,0.20185603047514347,-7.10009470241538,0.3756495516114638,41.16665380525372,12.109498664320638,-0.13252596372597533,15.147393241318415,24.47883177784871,-16.702492750782987,10.556029299533892,1.0312701685452366,-8.559236312413875,-52.59560727891336,25.44574620260017,-0.19518145089732533,0.05152361313815204,0.758133079329725,-0.7946780112332384,-0.169703493197783,10.125366416533419,-5.739894108519755,-24.760196399893765,0.17912076144567202,0.5106970970025828,-0.8496701935409501,0.34539696071724,-0.2226882830346729,gun_shot,15.376667768325015,-0.9700128185736911,-38.36168624000193,9.417808962971327,14.750375781332423,9.972588570487627,0.05184784183427399,9.523571655324812,-45.50747792099082,1.1600296698757893,9.19271715977919,-15.343077829148978,-44.34618481496164,-0.10669635734165131,0.8746552888445154,9.141101655379941,-35.84165591042329,9.433990907163452,1.8064141020364128,-21.853292901198287,9.138400582284113,-0.013478696642583098,0.13507049120174203,1515.0854935397172,4.93602986869736,-9.471178095045818,-0.1976287358685287,19.080134650084336,-1.129674840753124,22.270170825211775,-52.35604395182992,0.14109345919944047,9.541437151403803,0.06718211509309642,-47.2838679243279,37.36257017443755,1.944946144288859,0.05399187641392741,8.615453005597681
25039.wav,0.49644106961280876,-35.369263593467196,-22.242855204785464,0.12362901658554085,0.2525762372136722,-0.5573448665021292,9.365834942673477,0.3076922985917274,-5.530367430423379,-9.770234439405677,0.05128195955441072,26.020234532022734,0.22323785759533352,15.98240076686176,-23.660936535379246,23.427245799752725,14.408456571559418,7.3112950613233645,51.408789912581085,0.09209594183088005,42.71695233710115,9.293967057297365,-5.635994719093079,-0.4191267986896836,-35.06610217131264,-2.2495577483865796,-3.787923013284596,-0.7804470184130623,-1.6321780399077732,3.2379161731190056,0.22650553768337023,-1.707387243767438,-18.371162821967843,-0.07130523438910925,0.6243789915716489,-19.88306104580844,-0.0066884577721594484,0.14791368474502464,5.272802827773265,0.08845037056212125,-5.2531553766370855,-6.498083873558603,39.89818633061613,12.505485788675646,-0.08365190419420541,16.000303519494075,27.641379252158842,-18.463386616697424,11.292046488888117,0.6228811522923969,-13.574687656254184,-54.52801341143516,29.329914286527266,3.5461671203372065,0.03939938316310053,0.7881717906660285,-2.9984285375872117,3.6756926390243936,6.581159810373763,-1.2232849078304926,-24.01670958959636,-0.09369141298606198,0.1175707970898272,-0.49418733323498687,-0.05281630695667028,-0.05730248006608173,gun_shot,10.548670686559404,0.09377938276842444,-34.72617983572936,8.515460333431704,15.457703382633923,8.023576058175845,0.02187196204157315,8.173369494257885,-35.14948937569027,0.11154777347226119,7.705066959910239,-19.85207637140095,-41.356732784613996,-0.32583711925754066,0.6358581558677963,10.141154838893126,-19.388911879357835,9.179743173883057,2.0163246681967806,-16.196283823955493,8.162709141847971,0.01912041277120752,0.11570173973430421,2457.1230341184078,5.372032235751631,-9.847515125391768,-0.46163109656308743,26.75616018509972,-0.42490067399817727,19.49121920110874,-53.77022925453726,0.2521441514997573,11.150486152887456,0.05549699169822895,-46.920601444485634,35.56284856326663,0.17402468207076138,0.03098126270195174,8.189474301966321
26173.wav,0.6355706703371564,-23.388183908992666,-16.657388652245253,-0.02414095118767754,0.10690704945216695,-0.5674303708347379,5.897387019378249,-0.23737170222562531,-4.2958314786422465,-27.238007449882645,0.1291001445575149,18.899168252826605,-0.10164743198006489,-17.954157475451595,-15.904138148612006,18.601502048756778,33.91336679737103,10.64540191125747,4.3479952347638,0.06729308222026982,38.93636963097903,5.067826473729497,12.581087171853916,-0.11210573985810249,-34.61226604329035,11.654687037627928,12.317501634393079,0.02690786272606438,-6.366187939548071,-2.4176709248720547,1.030661158026474,-5.525045732244344,-32.411110971198184,-0.002527309129870141,0.004858867275471024,-36.70586448262874,-0.25126221569952867,-0.36157438432715283,26.444699686119286,0.07159773870545372,-5.659895396252506,-0.16495997554591826,20.240117793672525,14.531243631525559,-0.19909729664826142,17.012819507387363,39.54511811370748,-32.544740087177125,5.8237508229767245,0.2763521655070065,10.367622310371399,-31.91991668148904,37.277274403288416,-2.4716361155851287,0.11536977129136083,-0.3245026426067521,12.390398188164905,-4.628321761663689,-11.817830957432369,6.517685234163178,-16.610263702572784,0.4893596789718444,0.46442575993198343,0.424473834861239,-0.16889715628315205,0.5616207358089634,siren,10.164783833109546,-0.4706636391368785,-1.681714807232988,6.9800422692805295,17.042329037067198,7.554921315128907,0.12418276606289447,7.5030947245908015,-32.140171858245715,-0.16008994499979545,20.174530552570893,-36.67659468136051,-72.66390108434254,0.29950627003564234,0.42180741866864097,9.80430857563041,-32.26031599892391,11.409096898986697,0.7466368535247788,-3.4818266262725235,20.843028147375183,-0.4010512726514517,0.12370273002777861,2577.2244076851407,25.623973479255678,-27.748114891487045,0.66179776071229,-2.4488076507894516,7.342404919897119,22.10489627830189,-77.59452706392545,0.0672219211427366,8.619520908178602,0.08949094893923466,-62.31944501808324,59.32751058252022,-0.48920415692554586,0.10513384760058944,10.037829935377344
26176.wav,-0.19823615430545427,-36.645717897833286,-25.893949148249337,-0.26701718127979207,0.25445295520216177,-0.641882970583306,7.2713453111403545,-0.740169979503997,2.6404017225388534,-18.560939286280288,0.038361823386646496,35.02387342674119,-0.3042804331664893,-6.827249246469501,-2.134899843206967,21.902236324899807,-6.721891202713011,9.687642115761127,9.45895684959891,0.10193400793203758,56.656893324991245,9.71791188513931,-23.80228861356354,-0.12813029592636674,-28.47168032060248,-4.290324489427684,-23.72696058783147,-1.2468166370871983,34.383345105313424,-7.127368676315204,0.002806559394794128,35.06444476608416,-14.713323219450766,0.0002344588209392354,0.39615177827462666,-38.98133692852465,0.0065534190866050335,0.47150228549468887,11.916684330784143,0.019853690593131534,2.589461938355289,-0.2182898746249215,14.868710908253137,14.235411186498133,-0.37877649170471284,18.0343116269943,21.92097322091139,-15.303141421502598,8.517464232126667,1.094860694883173,-16.00372863996902,-48.96391602588552,23.960369551716433,-8.027003460860879,0.21430944418026643,-0.01554096499804383,-4.290786825233745,-7.470869873020225,7.197240895880212,31.08450901390343,-26.07873237378054,0.8641438752730499,-0.45408295074603044,-0.2213053234692925,-1.7499039723682657,-0.11177821243352781,car_horn,9.056701304968685,-0.32604789418902425,-41.96509828577677,8.256697014252058,18.575233627993875,14.340552316247411,0.024511732562140804,9.343563817335406,1.1519288171599245,-0.05182618657493654,5.606541337572526,-39.97983438661691,-53.62401258906937,0.2706415376452954,0.04933941894881323,15.046102599882245,-49.65126211396136,10.599395573664172,2.89968498110429,-20.605390623352697,5.619495606629447,0.08771375023695738,0.16982439365506696,3279.250831411986,11.278247432775498,-16.832647156503207,-0.7512451126010316,25.65977705876819,30.804744088120042,78.20124414738767,-82.19404022390212,0.034235659071426165,12.296525704051122,0.11242535205579303,-52.482304859022975,35.54064488879462,0.002656368445070889,0.03009094136132921,9.198961437736264
26177.wav,0.28944792185812807,-34.412633935694025,-30.820178981092457,-0.06046120915461079,0.07549001545785808,0.7253398987418427,4.854284450301631,0.5518432549152814,-10.97110185338185,-17.21378373618181,0.08568077738728437,14.474099841996015,-0.03553381863341646,-17.300145385612634,-15.581225528217567,21.549924768532573,-0.3325374886173209,7.065463067700877,8.936723593799801,0.18919295601492817,49.444720316474644,5.065593861426309,-14.209474739210872,-0.6483401207265072,-40.88767298781463,2.601440314185999,-13.988485284222346,-0.14425063611270117,9.374680593658328,-3.752094311884773,-0.04445478034321182,9.422752378606914,-21.364976930262834,0.05935740533341796,0.40858584009916443,-47.03565962800969,-0.15946679231553346,0.2958998245986555,5.374894450295161,0.06692935294641723,-10.833148790724145,-8.780806587108875,39.436742424002944,16.617447072306,0.004116756775622445,18.796643671346363,37.278005996023936,-21.294694247312478,7.079463410643784,0.13891331261543227,3.886551577143225,-59.140026518669515,33.532055556539504,-1.8528519290165033,0.1639513470867242,0.7654204860907282,2.98869024811089,-13.644667269338958,2.7770364053270757,16.113662406954273,-31.58555391726145,0.15403554845628653,-0.05325696930554491,-0.20457239192676338,-0.05304365987276327,0.05327653299641331,car_horn,9.982541714219469,-0.29360129999491275,-31.627479641505165,8.153053695086514,18.65544607798993,10.93435166502876,0.05546703254136683,11.389774099198425,-28.5553144929338,-0.15560972441570842,17.935840440732413,-47.51434625132098,-46.66663380106038,-0.16964484033694108,-0.2170159164869558,8.6765933460499,-32.71464778305967,9.359959658906007,1.1167943935212827,-17.71775360663533,17.79213864152046,-0.11523575727958742,0.10445278338193174,4667.082107982634,5.243940196821635,-17.079630023379046,-0.10566389623665318,7.434267582323264,15.726040310511706,46.529089065544454,-89.59137716335339,0.04246869204547002,10.94313992555573,0.11543534900301913,-48.92425907968463,26.18387549260905,0.24061592007589727,0.10093169413500022,8.261049635563083
